"","Antelope Valley","San Fernando","San Gabriel","Metro","West","South","East","South Bay","LA County","age.0.19","Age20.44","Age45.64","Age65.","SexMale","SmokingYes","ComorbidityYes"
"1",0.0541328558062441,0.0663143999720451,0.0639834634536641,0.0595916483865144,0.0746609909380113,0.0794184242680774,0.0725793492474179,0.0567607294665192,0.0571350928872057,0,1,0,0,0,0,0
"2",0.0464650110420347,0.0747193328264578,0.0829268318519372,0.0567864529534954,0.0787651558660116,0.0526402393699541,0.0856091730127936,0.0566878019012977,0.070540782862342,0,0,1,0,0,0,0
"3",0.00761834210280111,0.0241282645417056,0.022489468826719,0.0143891587688337,0.0369946351652653,0.0106837875079693,0.0238618246135974,0.0189606931934311,0.0161774433624393,0,0,0,1,0,0,0
"4",0.0424643605348471,0.0630524272336605,0.0552849798459851,0.0669400308437741,0.0789462392310007,0.067063634115937,0.0694548866042691,0.0520301346984749,0.0697902967664741,0,1,0,0,1,0,0
"5",0.0413053802355373,0.0724109892253526,0.0662189198751133,0.0569776992037459,0.0594088444497571,0.0484232934540873,0.0508362105398538,0.0512853504959097,0.0623152727429337,0,0,1,0,1,0,0
"6",0.00387587570092016,0.0193822017373844,0.0228832952303447,0.0170813251550751,0.0290032146860906,0.00869670210912843,0.0235859779190052,0.018006543443199,0.0183600518608358,0,0,0,1,1,0,0
"7",0.0150687698842777,0.0123797213630328,0.00688431278897285,0.0142305845149806,0.00925383951621273,0.0138868058370079,0.0109806930235492,0.012322571219048,0.0158233465394095,0,1,0,0,0,1,0
"8",0.0200053925284903,0.018526210148563,0.013852698641411,0.022391244354523,0.0106170597388362,0.0141314586544667,0.0103438698019644,0.0132772933123213,0.0210590427478397,0,0,1,0,0,1,0
"9",0.000990678521964659,0.00198164569261643,0.00974832994562443,0.0046778650620657,0.00189274641449428,0.00333433138325084,0,0.0029587463395303,0.00582560874062413,0,0,0,1,0,1,0
"10",0.0120553281090192,0.00931683791235351,0.00539204895726057,0.0150071868628476,0.00942233515771807,0.0159839627957165,0.00706145149695657,0.00872830810547813,0.00912982789665127,0,1,0,0,1,1,0
"11",0.0203404521413195,0.0158226564109743,0.0133434095467914,0.020631926136205,0.0107948791902872,0.0202844313776389,0.0129441399893791,0.0134996675921716,0.0214117493842927,0,0,1,0,1,1,0
"12",0.00603297283830766,0.00301692586788784,0.00890471658720054,0.00664696049710808,0.00288158253542301,0.0033842008655469,0.00215956607016882,0.00100099947808326,0.00394182578680115,0,0,0,1,1,1,0
"13",0.0881919618494324,0.0596384793932139,0.0670583273859201,0.0648308687249651,0.0670153145693868,0.0860126888753175,0.0645734458022851,0.0708367147945314,0.0717012136701663,0,1,0,0,0,0,1
"14",0.128326804089948,0.12487670176499,0.1337824650766,0.117913381272747,0.108672382156455,0.122179983000392,0.124399461799217,0.154684714415949,0.131887821688108,0,0,1,0,0,0,1
"15",0.0522895244627459,0.0635036725765699,0.0624788533431472,0.0502627746246216,0.0722505858683221,0.0408550766930289,0.0631718499071782,0.0557739813347878,0.0567382151774386,0,0,0,1,0,0,1
"16",0.0785936890512311,0.0581882196030677,0.0687994542343355,0.0886808229255712,0.065815837329235,0.0876018226237408,0.0723431249653524,0.0685889971982068,0.0695246912627903,0,1,0,0,1,0,1
"17",0.126992152960265,0.123482579763945,0.124266734050629,0.12325968328093,0.115921106200069,0.128225426812203,0.123494713098416,0.140471463782858,0.123078359387665,0,0,1,0,1,0,1
"18",0.0379235149039373,0.0787027573557093,0.0643717260876119,0.056407139815784,0.0769834209304518,0.04680109622318,0.0621061784069117,0.0717324914157793,0.0492472264171702,0,0,0,1,1,0,1
"19",0.0322544195926632,0.00806477962281947,0.00793463059465396,0.0129456272937996,0.00693268453310712,0.0217117704910119,0.0112571634634149,0.0112385687605883,0.0142252222494544,0,1,0,0,0,1,1
"20",0.0619559265112618,0.0256406699562434,0.0241757619643603,0.0322812080492966,0.0244903951830226,0.0263652747268913,0.0206482736694656,0.0297760184662935,0.0188445027747782,0,0,1,0,0,1,1
"21",0.0177411434256247,0.00682451076789401,0.0161145051341789,0.0141767237872435,0.00912569571272644,0.00918637696476524,0.0102587081502748,0.020379017630474,0.0133750547934512,0,0,0,1,0,1,1
"22",0.0270430628305157,0.0114744859203745,0.00967655246992878,0.0216693012245652,0.00704553757962318,0.0147101356561144,0.0158405706406254,0.0114215147344107,0.0104410122399131,0,1,0,0,1,1,1
"23",0.0465943357687333,0.0292611707201999,0.0191926368969374,0.0368393626764325,0.0175971882379955,0.0376860934809762,0.0314184541953968,0.0334410645858852,0.039293770904437,0,0,1,0,1,1,1
"24",0.016577611256242,0.0138166886008984,0.0163124586486099,0.0130462484026088,0.014516538802911,0.0201483188651747,0.0118682605584121,0.0137529047951261,0.0148932920413507,0,0,0,1,1,1,1
"25",0.00816331053549668,0.0067648712508418,0.00711471388061453,0.00565343862520527,0.00490174419257197,0.00924565410141041,0.00851595916720728,0.00534047443709751,0.00609571032617153,1,0,0,0,1,0,0
"26",0.00699712331614001,0.00870879977119864,0.00680870468144831,0.00668133655706078,0.00609004581501365,0.0113390097470128,0.0106866938568876,0.00704323440254889,0.00914356548925729,1,0,0,0,0,0,0
