"","Antelope Valley","San Fernando","San Gabriel","Metro","West","South","East","South Bay","LA County","Age0.19","Age20.44","Age45.64","Age65.","ObesityBMI.30","ObesityBMI30.40","ObesityBMI.40","SmokingYes","ComorbidityYes"
"20",0.00280223979053832,0,0,0.00131113423466098,0,0.0044554856674202,0,0.0027404917686316,0,0,0,1,0,0,0,1,1,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"22",0.0951726664393333,0.089774956663185,0.0867908883170317,0.107514221357739,0.104649306900925,0.0963371113327214,0.0851396991958248,0.0888829233202097,0.0935074713130322,0,1,0,0,1,0,0,0,1
"23",0.181560742192775,0.192287615902979,0.190894305879531,0.171599169078111,0.216816912430118,0.123168717608433,0.163303588873859,0.203010275756229,0.171072705785164,0,0,1,0,1,0,0,0,1
"24",0.0827362624264344,0.12023467412409,0.113659656295077,0.0983267028264058,0.147476979328419,0.057004317577203,0.0875138921728081,0.118133197769991,0.100345931807642,0,0,0,1,1,0,0,0,1
"25",0.039168867115689,0.0252534624397605,0.0322396272721578,0.0346897133019448,0.0184249592542774,0.0622774420063152,0.034726885979675,0.0417259299855172,0.0273649816946359,0,1,0,0,0,1,0,0,1
"26",0.0827491649489205,0.0594137472501505,0.0662891427726039,0.0580760058902539,0.0454125548063591,0.0907028297387514,0.0832242377079048,0.0680512134701053,0.0754183431296935,0,0,1,0,0,1,0,0,1
"27",0.0181911087453853,0.0229876810315035,0.0219212219456392,0.0204273614468377,0.0181029407579164,0.0398499793940153,0.040577438731736,0.0213483159923729,0.0177926795506549,0,0,0,1,0,1,0,0,1
"28",0.0158967364946972,0.0162619864322172,0.0210720238754001,0.0138840640790936,0.0148891188565545,0.0235903566830212,0.024020997438931,0.0155464481158674,0.0238411247059778,0,1,0,0,0,0,1,0,1
"29",0.0294747892487653,0.0169302752940995,0.0205846649043455,0.0200594891007394,0.0117641438259758,0.05254461908807,0.0289209829323128,0.0183433760619207,0.0262083820111698,0,0,1,0,0,0,1,0,1
"30",0.00809336280149983,0.0131495070037819,0.0117035022817901,0.00757357388072749,0.00426395445485191,0.00686305520511497,0.0157237648362441,0.0063320188980112,0.0205818564089503,0,0,0,1,0,0,1,0,1
"31",0.0436439418063764,0.0237615612143373,0.0331838017947134,0.0382478729079856,0.0273733676324597,0.0301068813907633,0.0284133238279427,0.0352297830385794,0.0406552705949079,0,1,0,0,1,0,0,1,1
"32",0.0428924228263122,0.0353492329113482,0.0185401088764756,0.0392651370835847,0.0188314118077668,0.0266860937469818,0.0110705821212225,0.0300926125232673,0.0291846784169836,0,0,1,0,1,0,0,1,1
"33",0.00481669012651455,0.00434767091855076,0.00326495217066317,0.00450734255073408,0.00528677732254129,0.0012764012258784,0.00129970186503965,0.00706582981674087,0.00471119298528836,0,0,0,1,1,0,0,1,1
"34",0.0199786396992662,0.0104402994570479,0.011404084126295,0.0137756533876391,0.00276991132756794,0.0167186832279078,0.00567462731199984,0.00617002282424167,0.0154271520485991,0,1,0,0,0,1,0,1,1
"35",0.0146423832166712,0.016821126470333,0.00481222502904703,0.00622817698679493,0.00116883008500691,0.0225755096131679,0.00718363262114708,0.0091125585163398,0.00781182527870057,0,0,1,0,0,1,0,1,1
"36",0.0032208763274322,0,0,0,0,0,0,0.00314990354962187,0.0015751656803445,0,0,0,1,0,1,0,1,1
"37",0.0131221426616794,0.00394813011568596,0.00395321425586534,0.00818625659561092,0.00512099715685836,0.0123637646338238,0.00786841532843326,0.00142588812438788,0.00713040892257227,0,1,0,0,0,0,1,1,1
"38",0.00518755733903621,0.00156080846589998,0.00781409185775922,0.00485439115128017,0.00303671439975538,0.00549871747855341,0.00373273085677991,0.00338216551748703,0.00169131243686167,0,0,1,0,0,0,1,1,1
"39",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
